product_ID,sentence_ID,review_ID,cleaned_sentence,aspect_span,opinion_span,cleaned_opinion_span,sentiment,category
17012384,3,170123843,일단 사이즈는 제가 몸통이 크고 바스트 때문에 길이감이 살짝..짧은데 그래도 하이웨스트 하의랑 입으면 허리 가장 얇은 부분만 드러나고 좋아여!,길이감,짧은데,짧은데,NEG,길이 감
16978900,1,169789001,색상별로 구매햇어요~~ 탄탄하고 좋아요~~~~~! !!,재질,탄탄하고 좋아요~~~~~! !!,탄탄하고 좋아요~~~~~! !!,POS,재질
18749773,2,187497732,그래도 재질은 꽤나 탄탄,재질은,탄탄,탄탄,POS,재질
16897943,1,168979431,끈이 계속 흘러내리고 가슴이 너무 파져있고 길이가 짧아서 바지에 넣으면 계속 빠져요,길이가,짧아서,짧아서,NEG,길이
16897943,2,168979432,색은 누런색이에요 여러모로 아쉽네요,색은,누런색,누런색,NEG,색
16897943,3,168979433,등도 아주 많이 파여있어요,등,파여있어요,파여있어요,NEU,등
5717659,1,57176591,여리여리 해보이고 소재가 부드러운 재질이라 잘 느러나는데 허리를 잡아줘서 정말 맘에 들었습니다,소재가,부드러운 재질이라,부드러운 재질이라,POS,소재
41980945,2,419809452,소재도 진짜 별로고 단추 잠그다가 단추 위에 천바로 벗겨지고 그냥 돈 버림,소재도,진짜 별로고,진짜 별로고,NEG,소재
44073843,1,440738431,제가 느끼기에 사이즈가 전체적으로 작고 어깨도 작아요.,사이즈,작고,작고,NEG,사이즈
44073843,2,440738432,그리고 마감은 좋지 않아요 실밥이 내 살색에 너무 보여,마감은,좋지 않아요,좋지 않아요,NEG,마감
45311265,3,453112653,음 가성비는 그닥인듯,가성비,그닥,그닥,NEG,가성 비
16442062,1,164420621,처음입을때 드득득 실뜯어지는 소리가 났는데 잘입었고 두번입고나서 밑단레이스 뜯어졌어요.,밑단레이스,뜯어졌어요,뜯어졌어요,NEG,밑 레이스
16442062,2,164420622,짧아서 불편해요,짧아서,불편해요,불편해요,NEG,짧아
42848526,1,428485261,전 좀더 목부분이 두꺼울 줄 알았는데 너무 얇아서 목뒤로 둘러도 이게 홀터넥 느낌이 별로 안나요,홀터넥,느낌이 별로 안나요,느낌이 별로 안나요,NEG,홀터넥
42848526,2,428485262,그리구 오히려 승모근 더 부각해서 진짜 마른사람만 이쁠듯,승모근,더 부각해서,더 부각해서,NEG,승모근
20301797,1,203017971,리뷰에서 캡 티 안난다고 해서 주문했는데.. 아니에요 빛 받으면 사진처럼 걍 다 보여요.,캡,다 보여요,다 보여요,NEG,캡
20301797,2,203017972,"또 부유방을 가려주는 건 좋은데 끈 길이가 너무 짧고, 캡 아래 들어있는 고무줄도 너어어어무 쪼임..",끈,길이가 너무 짧고,길이가 너무 짧고,NEG,끈
45234309,1,452343091,배송이 좀 느렸어요 ..,배송이,좀 느렸어요,좀 느렸어요,NEG,배송
18942339,1,189423391,사이즈 자체는 그리 작지 않은 거 같은데 신축성이 너무너무 없어요..,사이즈,작지 않은 거 같은데,작지 않은 거 같은데,NEU,사이즈
18000779,1,180007791,부유방이 부각될 수 있는 디자인임을 참고하시라고 부끄러운 사진 올려드림..,디자인,부유방이 부각될 수 있는,부유방이 부각될 수 있는,NEG,디자인
18000779,2,180007792,천 재질은 쫀쫀하고 부드럽고 좋습니다,재질,쫀쫀하고 부드럽고 좋습니다,쫀쫀하고 부드럽고 좋습니다,POS,재질
5717659,1,57176591,상의가 엄청 마르고 작은 편인데도 나시가 너무 꽉 끼고 불편해요..,나시,꽉 끼고 불편해요,꽉 끼고 불편해요,NEG,나시
43501146,1,435011461,배부분은 핏되는데 가슴부분은 너무 커요..,핏,너무 커요,너무 커요,POS,핏
43501146,2,435011462,"특히 캡아래 밴딩이 겉감보다 훨씬커서 밑가슴을 못 잡아줘요,,",밴딩이,훨씬커서,훨씬커서,NEG,밴딩
43501146,3,435011463,그리고 캡이 동그랗게 비쳐서 단독으론 못입을 거 같네요,캡이,동그랗게 비쳐서,동그랗게 비쳐서,NEG,캡
45322164,1,453221641,옷이 사진보다 짧은느낌인거같고 옷 끈은 어떻게 해야하는지 잘 모르겠네요,옷이,짧은느낌인거같고,짧은느낌인거같고,NEU,옷
44974810,1,449748101,넥라인이 하도 크고 이상해서 보니 안쪽 고무줄이 끊어져있어서 직접 수선했네요.,넥라인,크고 이상해서,크고 이상해서,NEG,넥라인
44974810,2,449748102,천은 너무 얇아서 비비면 구멍나고 뭘 어째야할지 몰라서 아직 한번도 밖에서 못입었어요.,천은,너무 얇아서,너무 얇아서,NEG,천은
14291790,1,142917901,색상 이쁘고 재질도 괜찮은데 저는 상체가 평균타입이라 그런지 작은 옷 억지로 입은 느낌이네요.,색상,이쁘고,이쁘고,POS,색
45310231,1,453102311,색 개다름..,색,개다름,개다름,NEG,색
45311265,1,453112651,너무작고 신축성 없어요 흙,신축성,없어요,없어요,NEG,신축
43671832,1,436718321,"가슴작고 마른편인데도 착용시 단추부분이(페이크 단추인데 왜 안꼬맸을까요?)안꼬매져있어 벌어져보여서 핏이 예쁘진않습니다,,",핏이,예쁘진않습니다,예쁘진않습니다,NEG,핏
43671832,2,436718322,"디자인은 예쁜데 아쉬워요 캡내장인데 이런 디자인 흔치않아서 시킨건데, 제가 그냥 꼬매서 입으려고요",디자인은,예쁜데,예쁜데,POS,디자인
43671832,2,436718322,"디자인은 예쁜데 아쉬워요 캡내장인데 이런 디자인 흔치않아서 시킨건데, 제가 그냥 꼬매서 입으려고요",디자인은,아쉬워요,아쉬워요,NEG,디자인
46033532,1,460335321,편하게 입기 좋아요 부유방 쏙 가려주네용,부유방,쏙 가려주네용,쏙 가려주네용,POS,부유방
20151879,1,201518791,길이감도 좋고 캡도 안비치고 좋아요,길이감,좋고,좋고,POS,길이 감
20151879,1,201518791,길이감도 좋고 캡도 안비치고 좋아요,캡,안비치고 좋아요,안비치고 좋아요,POS,캡
20151879,2,201518792,끈부분도 튼튼하고 좋네용,끈부분도,튼튼하고 좋네용,튼튼하고 좋네용,POS,끈 부분
45118436,1,451184361,핏이 엄청 타이트하고 뒤에 리본 포인트가 넘 귀여워요!,핏,엄청 타이트하고,엄청 타이트하고,POS,핏
45118436,1,451184361,핏이 엄청 타이트하고 뒤에 리본 포인트가 넘 귀여워요!,리본 포인트가,넘 귀여워요,넘 귀여워요,POS,리본 포인트
45629747,1,456297471,배송 빠르고 좋아요,배송,빠르고 좋아요,빠르고 좋아요,POS,배송
45629747,2,456297472,크림색이 예뿌고 패드내장되어있어서 여름에 단품으로 입기 좋아요 잘입을게요,크림색,예뿌고,예뿌고,POS,색
45629747,2,456297472,크림색이 예뿌고 패드내장되어있어서 여름에 단품으로 입기 좋아요 잘입을게요,여름에,입기 좋아요,입기 좋아요,POS,여름
44527087,1,445270871,이너로 입으면 진짜 예뻐용,이너,진짜 예뻐용,진짜 예뻐용,POS,너
44527087,2,445270872,캡내장이라 편하고 원래 이런 나시종류는 잘 내려가기 마련인데 잘 흘러내리지도 않아서 좋았어요!,흘러내리지도,좋았어요,좋았어요,POS,흘러
6502850,1,65028501,옷은 예쁘고 좋은데 가슴패드가 도톰하지 않은 부분이 아쉬워요.,옷은,예쁘고 좋은데,예쁘고 좋은데,POS,옷
6502850,1,65028501,옷은 예쁘고 좋은데 가슴패드가 도톰하지 않은 부분이 아쉬워요.,가슴패드,도톰하지 않은 부분이 아쉬워요,도톰하지 않은 부분이 아쉬워요,NEG,가슴 패드
6502850,2,65028502,작은 가슴이신 분들은 고민하고 사겨야할 듯.,작은 가슴이신,고민하고 사겨야할 듯.,고민하고 사겨야할 듯.,NEG,가슴
20777647,1,207776471,팔뚝살 잘가려주고 디자인도 무난하게 꾸밀때나 꾸안꾸로 잘코디하면 잘입을것같아용,디자인,무난하게,무난하게,NEU,디자인
20777647,1,207776471,팔뚝살 잘가려주고 디자인도 무난하게 꾸밀때나 꾸안꾸로 잘코디하면 잘입을것같아용,팔뚝살,잘가려주고,잘가려주고,POS,팔뚝살
16978900,1,169789001,배송은 굉장히 빨랐습니다,배송은,굉장히 빨랐습니다,굉장히 빨랐습니다,POS,배송
16978900,2,169789002,핏도 괜찮고 나쁘지 않았어요,핏도,괜찮고 나쁘지 않았어요,괜찮고 나쁘지 않았어요,NEU,핏
16978900,3,169789003,부유방도 잘 가려줘서 적당해요,부유방도,잘 가려줘서 적당해요,잘 가려줘서 적당해요,POS,부유 방도
19432615,1,194326151,시스루 니트 안에 입었는데 캡이 가슴을 잘 잡아주진 못해요,캡이,가슴을 잘 잡아주진 못해요,가슴을 잘 잡아주진 못해요,NEG,캡
42845846,1,428458461,바느질이 잘 되지 않은 건지 무슨 입자마자 툭 하고 나시가 저렇게 끊어지더라구요,나시가,끊어지더라구요,끊어지더라구요,NEG,나시
42845846,1,428458461,바느질이 잘 되지 않은 건지 무슨 입자마자 툭 하고 나시가 저렇게 끊어지더라구요,바느질,잘 되지 않은 건지,잘 되지 않은 건지,NEG,바느질
40406234,1,404062341,색상 부담스럽지 않고 차분해서 너무 예뻐요!!,색상,부담스럽지 않고 차분해서 너무 예뻐요!!,부담스럽지 않고 차분해서 너무 예뻐요!!,POS,색
40406234,2,404062342,부유방도 커버되면서 꽉 쪼이지 않아서 좋은 것 같습니당!!,부유방도,커버되면서,커버되면서,POS,부유 방도
40406234,2,404062342,부유방도 커버되면서 꽉 쪼이지 않아서 좋은 것 같습니당!!,사이즈즈,꽉 쪼이지 않아서 좋은 것 같습니당!!,꽉 쪼이지 않아서 좋은 것 같습니당!!,POS,사이즈
7589850,1,75898501,색상도 약간 인디핑크여서 갈웜뮤트 한테 잘어울릴듯요,색상,약간 인디핑크여서 갈웜뮤트 한테 잘어울릴듯요,약간 인디핑크여서 갈웜뮤트 한테 잘어울릴듯요,POS,색
7589850,2,75898502,뒷목에 묶는 리본이 포인트에요,뒷목에 묶는 리본,포인트에요,포인트에요,POS,목 리본
7589850,3,75898503,주름이 좀 잘생기는 재질이긴한데 힙한 포인트가 많고 시원해요,재질,시원해요,시원해요,POS,재질
7589850,3,75898503,주름이 좀 잘생기는 재질이긴한데 힙한 포인트가 많고 시원해요,재질,주름이 좀 잘생기는,주름이 좀 잘생기는,NEG,재질
24338009,1,243380091,생각보다 작고스판 쭉쭉은 아님 흥,스판,쭉쭉은 아님,쭉쭉은 아님,NEU,스판
24338009,1,243380091,생각보다 작고스판 쭉쭉은 아님 흥,사이즈,생각보다 작고,생각보다 작고,NEG,사이즈
24338009,2,243380092,"핏은 인정, 근데 따가워서 못입을것 같아요",핏,인정,인정,POS,핏
24338009,2,243380092,"핏은 인정, 근데 따가워서 못입을것 같아요",재질,따가워서 못입을 것 같아요,따가워서 못입을 것 같아요,NEG,재질
44528173,1,445281731,이너로 입기 딱 좋고 시원하고 여름에 브라 안 차도 되는 게 진짜 너무 좋네요,재질,시원하고,시원하고,POS,재질
44528173,1,445281731,이너로 입기 딱 좋고 시원하고 여름에 브라 안 차도 되는 게 진짜 너무 좋네요,이너,입기 딱 좋고,입기 딱 좋고,POS,너
44528173,2,445281732,좋아요 끈조절할 수 있고 가슴 모양 자연스럽고 딱 좋아요 다른 색도 사고 싶네요!,가슴 모양,자연스럽고 딱 좋아요,자연스럽고 딱 좋아요,POS,가슴 모양
44528173,2,445281732,좋아요 끈조절할 수 있고 가슴 모양 자연스럽고 딱 좋아요 다른 색도 사고 싶네요!,끈조절,좋아요,좋아요,POS,끈 조절
23565918,1,235659181,부유방 커버도 너무 잘 되고 여름 가기 전 교복처럼 입으려구요,부유방 커버,너무 잘 되고,너무 잘 되고,POS,부유방커버
23565918,2,235659182,배송도 빠르고 진짜 대만족..,배송도,빠르고,빠르고,POS,배송
23565918,3,235659183,핏이 너무 예뻐여!!,핏이,너무 예뻐여!!!,너무 예뻐여!!,POS,핏
45559923,1,455599231,배송도 엄청 빠르게왔고 신축성도 좋아요 이뻐요,배송도,엄청 빠르게왔고,엄청 빠르게왔고,POS,배송
45559923,1,455599231,배송도 엄청 빠르게왔고 신축성도 좋아요 이뻐요,신축성도,좋아요,좋아요,POS,신축 성도
45261976,1,452619761,울딸 소풍갈때 입을려고 주문했는데 배송도 늦었는데 박음질도 엉망,배송도,늦었는데,늦었는데,NEG,배송
45261976,1,452619761,울딸 소풍갈때 입을려고 주문했는데 배송도 늦었는데 박음질도 엉망,박음질도,엉망ㅠ,엉망,NEG,박음질
41358128,1,413581281,목부분이랑 겨드랑이 부분이 스판이 없어서 좀 끼어요,목부분이랑 겨드랑이 부분이,스판이 없어서 좀 끼어요,스판이 없어서 좀 끼어요,NEG,목 부분 겨드랑이 부분
41358128,2,413581282,그래도 티 자체에는 수판도 있고 배를 가려줄 수 있는 길이라 편하고 촌캉스 가서 입기도 너무 어울릴것 같아요,티 자체,수판도 있고,수판도 있고,POS,티 자체
41358128,2,413581282,그래도 티 자체에는 수판도 있고 배를 가려줄 수 있는 길이라 편하고 촌캉스 가서 입기도 너무 어울릴것 같아요,길이,배를 가려줄 수 있는,배를 가려줄 수 있는,POS,길이
41358128,2,413581282,그래도 티 자체에는 수판도 있고 배를 가려줄 수 있는 길이라 편하고 촌캉스 가서 입기도 너무 어울릴것 같아요,촌캉스 가서 입기,너무 어울릴것 같아요,너무 어울릴것 같아요,POS,촌캉스
46005036,1,460050361,스판끼좋고 여유있는 사이즈네요,사이즈,스판끼좋고 여유있는,스판끼좋고 여유있는,POS,사이즈
46005036,2,460050362,다 맘에 드는데 노란 아이보리라 아쉽,색상이,노란 아이보리라 아쉽ㅠㅠㅠ,노란 아이보리라 아쉽,NEG,색
44540200,1,445402001,신충성도 좋고 보들후들 좋아요,신축성도,좋고,좋고,POS,신축 성도
44540200,1,445402001,신충성도 좋고 보들후들 좋아요,보들후들,좋아요,좋아요,POS,보들후들
44540200,2,445402002,색도 부담스럽지 않은 레몬색이라 예뻐용,레몬색이라,예뻐요,예뻐요,POS,색
44540200,3,445402003,핏도 원하던 핏인데 목이 좀 더 파였으면 더 좋았을 거 같아여,핏도,원하던 핏,원하던 핏,POS,핏
44540200,3,445402003,핏도 원하던 핏인데 목이 좀 더 파였으면 더 좋았을 거 같아여,목이,좀 더 파였으면 더 좋았을 거 같아여,좀 더 파였으면 더 좋았을 거 같아여,NEU,목
19911523,1,199115231,별로임 일단 다 비치고!!,일단,다 비치고!!!!!!!!!!,다 비치고!!,NEG,일단
19911523,2,199115232,팔쪽 통이 너무 넓어서 손을 들수가 없음,팔쪽 통이,너무 넓어서,너무 넓어서,NEG,쪽 통
19911523,3,199115233,프린팅은 받자마자 엥?? 싶을 정도로 싼티남,프린팅은,싼티남,싼티남,NEG,프린팅
45237978,1,452379781,배송 오래걸렸지만 핏 이쁘고 맘에 들어요!,배송,오래걸렸지만,오래걸렸지만,NEG,배송
45237978,1,452379781,배송 오래걸렸지만 핏 이쁘고 맘에 들어요!,핏,이쁘고,이쁘고,POS,핏
45237978,2,452379782,다만 냄새가 이렇게 심할줄은,냄새가,이렇게 심할줄은ㅠㅠ,이렇게 심할줄은,NEG,냄새
45020474,1,450204741,화면 그대로 색감이고 그래픽도 귀엽고 핏도 이뻐요!!,색감이,화면 그대로,화면 그대로,POS,색
45020474,1,450204741,화면 그대로 색감이고 그래픽도 귀엽고 핏도 이뻐요!!,그래픽도,귀엽고,귀엽고,POS,그래픽
45020474,1,450204741,화면 그대로 색감이고 그래픽도 귀엽고 핏도 이뻐요!!,핏도,이뻐요,이뻐요,POS,핏
46057527,1,460575271,제가 어깨가 넓어서 그런가 어깨선이 좁아서 옷 태가 잘 나지 않았어요..,어깨선이,좁아서,좁아서,NEG,어깨 선
45254095,1,452540951,기장도 나쁘지 않고 래터링도 예쁘긴한데 핏이 좀 애매해용.. 이도저도 아닌느낌..?,기장도,나쁘지 않고,나쁘지 않고,NEU,기장
45254095,1,452540951,기장도 나쁘지 않고 래터링도 예쁘긴한데 핏이 좀 애매해용.. 이도저도 아닌느낌..?,래터링도,예쁘긴한데,예쁘긴한데,POS,터링
45254095,1,452540951,기장도 나쁘지 않고 래터링도 예쁘긴한데 핏이 좀 애매해용.. 이도저도 아닌느낌..?,핏이,좀 애매해용..,좀 애매해용..,NEG,핏
44142485,1,441424851,후기가 좋길래 삿는데 핏은 정말 조아요 근데 팔부분이 통이 너무 넓어서 살짝 후질근해보이는거 같아요..,핏은,정말 조아요,정말 조아요,POS,핏
44142485,1,441424851,후기가 좋길래 삿는데 핏은 정말 조아요 근데 팔부분이 통이 너무 넓어서 살짝 후질근해보이는거 같아요..,팔부분이,통이 너무 넓어서,통이 너무 넓어서,NEG,부분
18423978,1,184239781,넘무 옷이 얇고 목 잘늘어남,옷이,얇고,얇고,NEG,옷
18423978,1,184239781,넘무 옷이 얇고 목 잘늘어남,목,잘늘어남ㅠㅠ,잘늘어남,NEG,목
44541218,1,445412181,쪼이는 것 도 없고 비침도 없음!,비침도,없음!,없음!,POS,비및ㅁ
44541218,1,445412181,쪼이는 것 도 없고 비침도 없음!,쪼이는 것 도,없고,없고,POS,것 도
44541218,2,445412182,주의 할 점은 속옷끈이 보일 수 도 있으니깐 조심해서 다녀주세요!,속옷끈이,보일 수 도 있으니깐,보일 수 도 있으니깐,NEU,속옷 끈
42693231,1,426932311,요즘 날씨가 더울때 티하나만 입어도 간지나고 멋있어요.^^,티하나만 입어도,간지나고 멋있어요.^^,간지나고 멋있어요.^^,POS,티 하나
42693231,2,426932312,체육시간에도 편하게 입을수 있습니다,체육시간에도,편하게 입을수 있습니다,편하게 입을수 있습니다,POS,체육 시간
46308713,1,463087131,이쁨여 근데 재질이 보풀 겁나 잘 일어날 거 같은 재질임..,재질이,보풀 겁나 잘 일어날 거 같은 재질,보풀 겁나 잘 일어날 거 같은 재질,NEG,재질
44875403,1,448754031,기장이 조금 길긴한데 엄청 길진 않아서 입을만 해요!,기장이,조금 길긴한데 엄청 길진 않아서 입을만 해요!,조금 길긴한데 엄청 길진 않아서 입을만 해요!,NEU,기장
44875403,2,448754032,화면이랑 색상 비슷해요!,화면이랑 색상,비슷해요!,비슷해요!,POS,색
46324443,1,463244431,색이 예뻐서 잘 입고 다닐 것 같아요 재질도 좋아요!,색이,예뻐서,예뻐서,POS,색
46324443,2,463244432,재질도 좋아요!,재질도,좋아요!,좋아요!,POS,재질
44268942,1,442689421,재질도 많이 두껍지 않아서 만족스러워요,재질도,많이 두껍지 않아서 만족스러워요,많이 두껍지 않아서 만족스러워요,POS,재질
21443546,1,214435461,기대를 너무 많이 한 탓인지 핏이 마음에 안드네요,핏이,마음에 안드네요,마음에 안드네요,NEG,핏
21443546,2,214435462,제가 통통한 편이 아닌데 너무 부해보이고 넥이 너무 답답해보여요,통통한 편이 아닌데,너무 부해보이고,너무 부해보이고,NEG,편이
21443546,2,214435462,제가 통통한 편이 아닌데 너무 부해보이고 넥이 너무 답답해보여요,넥이,너무 답답해보여요ㅠ,너무 답답해보여요,NEG,넥
21443546,3,214435463,어깨 팔 이어지는 부분이 너무 짧아서 손 조금만 들어도 겨드랑이 까꿍..,어깨 팔 이어지는 부분이,너무 짧아서,너무 짧아서,NEG,어깨 팔 부분
46568635,1,465686351,디자인도 평범하고 핏도 이쁜데 딱 아쉬운게 티셔츠가 늘어나는? 면이 아니라 벗을때 너무 불편해요,디자인도,평범하고,평범하고,NEU,디자인
46568635,1,465686351,디자인도 평범하고 핏도 이쁜데 딱 아쉬운게 티셔츠가 늘어나는? 면이 아니라 벗을때 너무 불편해요,핏도,이쁜데,이쁜데,POS,핏
46568635,1,465686351,디자인도 평범하고 핏도 이쁜데 딱 아쉬운게 티셔츠가 늘어나는? 면이 아니라 벗을때 너무 불편해요,티셔츠가,벗을때 너무 불편해요ㅜㅜ,벗을때 너무 불편해요,NEG,티셔츠
46568635,2,465686352,허리 완전 잘 잡아줘서 좋아요!,허리,완전 잘 잡아줘서 좋아요!,완전 잘 잡아줘서 좋아요!,POS,허리
46568635,3,465686353,밀리터리 포인트가 예뻐요,밀리터리 포인트가,예뻐요,예뻐요,POS,밀리터리 포인트
46330868,1,463308681,핏이 조야영 프린팅이 살짝 작기는 한데 파란색 로고가 너무 이뻐서..용서됨,핏이,조야영,조야영,POS,핏
46330868,1,463308681,핏이 조야영 프린팅이 살짝 작기는 한데 파란색 로고가 너무 이뻐서..용서됨,프린팅이,살짝 작기는 한데,살짝 작기는 한데,NEU,프린팅
46330868,1,463308681,핏이 조야영 프린팅이 살짝 작기는 한데 파란색 로고가 너무 이뻐서..용서됨,파란색 로고가,너무 이뻐서..,너무 이뻐서..,POS,색
22350134,1,223501341,배송이 좀 느리긴했어요,배송이,좀 느리긴했어요ㅠ,좀 느리긴했어요,NEG,배송
22350134,2,223501342,그래도 기다린만큼 옷이 예쁘네요..,옷이,예쁘네요....,예쁘네요..,POS,옷
22350134,3,223501343,여름에 자주 입고더닐거같아요,여름에,자주 입고더닐거같아요,자주 입고더닐거같아요,POS,여름
46286160,1,462861601,원하는 오버핏 장착 완료!,오버핏,원하는,원하는,POS,오버핏
46286160,2,462861602,배송도 빠르고 좋아요!,배송도,빠르고 좋아요,빠르고 좋아요,POS,배송
46286160,3,462861603,다만 안쪽 부분이 좀 까슬 거리는것 같아요!,안쪽 부분이,좀 까슬 거리는것 같아요!,좀 까슬 거리는것 같아요!,NEG,안쪽 부분
46286160,4,462861604,디자인도 넘 이뽀요,디자인도,넘 이뽀요,넘 이뽀요,POS,디자인
16690434,1,166904341,커요 허리 안잡아줌,허리,안잡아줌,안잡아줌,NEG,허리
16690434,2,166904342,소재 자체가 늘어나면 안돌아와서 더 펑퍼짐한듯,소재 자체가,늘어나면 안돌아와서 더 펑퍼짐한듯,늘어나면 안돌아와서 더 펑퍼짐한듯,NEG,소재 자체
16690434,3,166904343,"앞으로 숙이면 바스트 보여요,,",바스트,"보여요,,,","보여요,,",NEG,바스트
46301462,1,463014621,재질도 너무 탄탄하고 생각보다 두께감 있어서 좋아요!!,재질도,너무 탄탄하고,너무 탄탄하고,POS,재질
46301462,1,463014621,재질도 너무 탄탄하고 생각보다 두께감 있어서 좋아요!!,재질도,두께감 있어서 좋아요!!,두께감 있어서 좋아요!!,POS,재질
46301462,2,463014622,입으면 라인도 날씬해보이게 잘 잡혀요,라인도,날씬해보이게 잘 잡혀요,날씬해보이게 잘 잡혀요,POS,라인
45616295,1,456162951,디자인은 일단 너무너무 예뻐요!!,디자인은,너무너무 예뻐요!!!!!,너무너무 예뻐요!!,POS,디자인
45616295,2,456162952,근데 라지 시켰더니 너무너무 커서 교환요청하려고요!!,라지 사이즈,너무너무 커서 교환요청하려고요!!,너무너무 커서 교환요청하려고요!!,NEG,라지 사이즈
46328406,1,463284061,아직 입어보진 않났는데 탄탄하고 질이 좋아요..!,질이,좋아요..!,좋아요..!,POS,질
46328406,2,463284062,색깔도 딱 예상한 색깔이고,색깔도,딱 예상한 색깔이고,딱 예상한 색깔이고,POS,색
46328406,3,463284063,코디하기 쉬운 옷같습니다!!,코디하기,쉬운 옷같습니다!!,쉬운 옷같습니다!!,POS,코디
44580041,1,445800411,딸기가 너무 귀여워서 샀는데 실물이 더 귀엽네요,딸기가,너무 귀여워서,너무 귀여워서,POS,딸기
44580041,1,445800411,딸기가 너무 귀여워서 샀는데 실물이 더 귀엽네요,실물이,더 귀엽네요ㅠㅠㅠ,더 귀엽네요,POS,실물
44580041,2,445800412,색은 살짝 웜해요!!,색은,살짝 웜해요!!,살짝 웜해요!!,NEU,색
45871586,1,458715861,뭐 묻어서 왔고 실밥이 많이 빠져있어요,실밥이,많이 빠져있어요,많이 빠져있어요,NEG,실밥
45871586,2,458715862,색깔은 정말 이쁜데..,색깔은,정말 이쁜데..,정말 이쁜데..,POS,색
45008077,1,450080771,약간 크긴한데 오버핏으로 입을것같아여,오버핏,약간 크긴한데,약간 크긴한데,NEU,오버핏
45008077,2,450080772,디자인도 예쁘고 배송 빨리 왔어요!!,디자인도,예쁘고,예쁘고,POS,디자인
45008077,2,450080772,디자인도 예쁘고 배송 빨리 왔어요!!,배송,빨리 왔어요!!,빨리 왔어요!!,POS,배송
44886291,1,448862911,객관안을 켜서 본 결과 저는 옷에 대해서는 고자이지만 맞게 입으려고 s로 샀는데 옷이 엉덩이를 덮습니다,옷이,엉덩이를 덮습니다,엉덩이를 덮습니다,NEU,옷
44886291,2,448862912,하지만 잘빠진 디자인이 정말마음에 듭니다,잘빠진 디자인이,정말마음에 듭니다,정말마음에 듭니다,POS,디자인
44886291,3,448862913,색이 정말 귀엽습니다,색이,정말 귀엽습니다,정말 귀엽습니다,POS,색
44886291,4,448862914,디자인 넘 이뻐여,디자인,넘 이뻐여ㅠㅠ,넘 이뻐여,POS,디자인
44886291,5,448862915,재질도 진짜 시원 탄탄 느낌이고,재질도,진짜 시원 탄탄 느낌이고,진짜 시원 탄탄 느낌이고,POS,재질
44886291,6,448862916,오버핏 느낌으로 크게 샀는데 다행히 이쁘게 큰 느낌이에요!,오버핏,이쁘게 큰 느낌이에요!,이쁘게 큰 느낌이에요!,POS,오버핏
42898598,1,428985981,특.히 팔부분 엄청 쪼이지도 않고 길이도 적당해서 핏이 이쁩미다,팔부분,엄청 쪼이지도 않고,엄청 쪼이지도 않고,POS,팔부분
42898598,1,428985981,특.히 팔부분 엄청 쪼이지도 않고 길이도 적당해서 핏이 이쁩미다,길이도,적당해서,적당해서,POS,길이
42898598,1,428985981,특.히 팔부분 엄청 쪼이지도 않고 길이도 적당해서 핏이 이쁩미다,핏이,이쁩미다ㅠ,이쁩미다,POS,핏
46057319,1,460573191,프린팅이 생각한대로 너무 귀여워서 마음에 들긴 한데 사이즈가 나와있는 치수보다 좀 작게 느껴졌어요..,프린팅이,생각한대로 너무 귀여워서,생각한대로 너무 귀여워서,POS,프린팅
46057319,1,460573191,프린팅이 생각한대로 너무 귀여워서 마음에 들긴 한데 사이즈가 나와있는 치수보다 좀 작게 느껴졌어요..,사이즈가,좀 작게 느껴졌어요...,좀 작게 느껴졌어요..,NEG,사이즈
46697926,1,466979261,날씬해보이는 핏은 아니에요,날씬해보이는 핏,아니에요,아니에요,NEG,핏
46252703,1,462527031,옷 재질이 먼가 생각한거랑은 쫌 다른것 같네여,재질이,생각한거랑은 쫌 다른것 같네여,생각한거랑은 쫌 다른것 같네여,NEU,재질
46252703,2,462527032,근데 허리쪽이 좀 작게 나온 옷이여서 그런지 팔은 좀 헐렁한데 배는 딱맞아요,팔은,좀 헐렁한데,좀 헐렁한데,NEU,팔
46252703,2,462527032,근데 허리쪽이 좀 작게 나온 옷이여서 그런지 팔은 좀 헐렁한데 배는 딱맞아요,배는,딱맞아요,딱맞아요,NEU,배송
46252703,3,462527033,그리고 목부분이..!! 약간떠요,목부분이..!!,약간떠요ㅠ,약간떠요,NEG,목 부분
44972004,1,449720041,품질도 좋고 옷도 예쁘네요!,품질도,좋고,좋고,POS,품질
44972004,1,449720041,품질도 좋고 옷도 예쁘네요!,옷도,예쁘네요!,예쁘네요!,POS,옷
44972004,2,449720042,근데 키가 저랑 비슷하신 분들이나 조금 작으신 분들은 기장이나 소매가 조금 길수도 있을것같아요.,기장이나 소매가,조금 길수도 있을것같아요.,조금 길수도 있을것같아요.,NEU,기장 소매
39842700,1,398427001,색이 너무 이뻐요 !!,색이,너무 이뻐요 ㅠ !!,너무 이뻐요 !!,POS,색
39842700,2,398427002,재질이랑 색이 완전 시원시원하게 보여서 여름에 입기 딱 좋을듯요 !.!,재질,완전 시원시원하게 보여서,완전 시원시원하게 보여서,POS,재질
39842700,2,398427002,재질이랑 색이 완전 시원시원하게 보여서 여름에 입기 딱 좋을듯요 !.!,색이,완전 시원시원하게 보여서,완전 시원시원하게 보여서,POS,색
